permno,yyyymm,am,aop,abnormalaccruals,accruals,accrualsbm,activism1,activism2,adexp,ageipo,analystrevision,analystvalue,announcementreturn,assetgrowth,bm,bmdec,bpebm,beta,betafp,betaliquidityps,betatailrisk,bidaskspread,bookleverage,brandinvest,cboperprof,cf,cpvolspread,cash,cashprod,chassetturnover,cheq,chforecastaccrual,chinv,chinvia,chnanalyst,chnncoa,chnwc,chtax,changeinrecommendation,citationsrd,compequiss,compositedebtissuance,consrecomm,convdebt,coskewacx,coskewness,credratdg,customermomentum,debtissuance,delbreadth,delcoa,delcol,deldrc,delequ,delfinl,dellti,delnetfin,divinit,divomit,divseason,divyieldst,dolvol,downrecomm,ebm,ep,earnsupbig,earningsconsistency,earningsforecastdisparity,earningsstreak,earningssurprise,entmult,equityduration,exchswitch,exclexp,feps,fr,firmage,firmagemom,forecastdispersion,frontier,gp,governance,gradexp,grltnoa,grsaletogrinv,grsaletogroverhead,herf,herfasset,herfbe,high52,io_shortinterest,idiovol3f,idiovolaht,illiquidity,indipo,indmom,indretbig,intmom,intanbm,intancfp,intanep,intansp,invgrowth,investppeinv,investment,lrreversal,leverage,mrreversal,ms,maxret,meanrankrevgrowth,mom12m,mom12moffseason,mom6m,mom6mjunk,momoffseason,momoffseason06yrplus,momoffseason11yrplus,momoffseason16yrplus,momrev,momseason,momseason06yrplus,momseason11yrplus,momseason16yrplus,momseasonshort,momvol,noa,netdebtfinance,netdebtprice,netequityfinance,netpayoutyield,numearnincrease,opleverage,oscore,operprof,operprofrd,optionvolume1,optionvolume2,orderbacklog,orderbacklogchg,orgcap,ps,patentsrd,payoutyield,pctacc,pcttotacc,predictedfe,pricedelayrsq,pricedelayslope,pricedelaytstat,probinformedtrading,rd,rdability,rdipo,rds,rdcap,rev6,rio_disp,rio_mb,rio_turnover,rio_volatility,rivolspread,realizedvol,recomm_shortinterest,residualmomentum,returnskew,returnskew3f,revenuesurprise,roe,sp,shareiss1y,shareiss5y,sharerepurchase,sharevol,shortinterest,smileslope,spinoff,surpriserd,tax,totalaccruals,trendfactor,uprecomm,varcf,volmkt,volsd,volumetrend,xfin,betavix,cfp,dcpvolspread,dnoa,dvolcall,dvolput,fgr5yrlag,grcapx,grcapx3y,hire,iomom_cust,iomom_supp,realestate,retconglomerate,roaq,sfe,sinalgo,skew1,std_turn,tang,zerotrade,zerotradealt1,zerotradealt12,ret,rf,excessret
11775,200307,2.6171856,-0.260008998,-0.089644123,0.1803959,1,15.6,12.25369574,0.15763795,47,0.93137252,1.230696144,0.080668053,-0.10767905,0.26066211,1.7549901,-0.021389246,0.527498445,0.55782646,0.367288883,0.561637564,0.010534992,-2.1852269,-32.2374804,0.27286804,0.38014477,-0.002979505,0.22153594,1.6624988,0.55510926,-1.1736262,1,0.075432293,1.2382865,-0.2,0.21167763,0.18982911,0.000939109,0.6,0,-0.046463385,0.26328865,-0.2,0,-0.001684108,0.33193976,0,0.152539652,-1,0.197599994,0.099977143,-0.065947562,0.152283828,-0.071158737,0.035962943,0,0.035962965,0,0,0.4,1.2,-2.4473751,-0.2,1.1762829,0.35210747,0.14513139,0.082470373,2.318286,0.00147929,-0.34715518,-2.9808943,-5.9824519,0,0.01,0.94999999,-0.053484995,-190,-0.015838778,-0.094736844,0.57210684,0.55209833,-7.4,0.11230088,-0.15360054,0.309744,-0.098036058,-0.333023055,-0.312702751,-0.268708676,0.87310982,49.5909986,-0.022324361,-0.036015907,1.31E-07,0,0.193388,0.030014085,-0.41354725,0.33481324,0.32867572,0.20536558,0.32480255,0.32847682,0.11692315,-0.66758335,-1.3830088,1.4195133,-1.1169811,3.6,-0.093728043,4237.8667,0.12634192,0.03846796,0.1366667,0.1366667,-0.01201799,0.004348584,-0.006291039,-0.029605604,0.6,-0.023891503,-0.015206312,0.002989744,0.076644706,0.098876968,6.2,-0.42263988,0.038620841,0.12133492,-0.005951205,-0.017844696,6,1.1500009,0,0.19271013,0.13743111,-66.3481506,-0.464392278,-0.13483198,-0.070384338,-0.590552934,7,1,0.043309829,0.11534908,9.1697998,-0.016611058,0.395726,0.7717889,1.3266901,0.198106372,0.064917125,0.668714384,0,1.25934,0.039301173,0.00734385,5,3,3.2,4.6,0.127877854,-0.027030856,1,0.036173813,-1.519035674,-0.347506045,-3.9591134,0.06385275,3.3045313,-0.032532003,-0.053711787,0,0,-5571.0732,-0.014810026,0,0,0.93666923,0.29679519,0.39286999,0.4,-0.015136737,-0.068320937,-0.424654996,-0.031921051,0.031081704,-0.007215113,0.32611954,0.019904828,0.30899543,-0.05184763,0.031942802,-10.5,0.45314386,-0.60604709,0.074074075,4.1715922,4.5469127,-0.029301792,0.151023136,0.0169752,0.080244028,0,-0.049000113,-0.059961675,0.76005369,3.54E-08,1.21E-08,3.07E-08,0.04978,0.000674,0.049106
13901,200307,1.0805544,0.23904304,-0.064533543,0.012868969,0,15,6.2930477,0.023070095,47,1.0021645,1.2096324,-0.026012716,-0.030270219,-0.57403013,0.37106907,-0.29667652,0.129171423,0.23945948,-0.01815675,0.124086997,0.006289938,-2.8137958,-33917.777,0.21408498,0.15346736,-0.003137827,0.051321268,11.550498,-0.35880661,-0.99276251,1,-0.002365108,-0.016045019,0,-0.003205255,-0.001719245,-0.001353451,0.36666665,1,0.357413138,-0.50292385,0,0,-0.030831397,0.05991181,-1,0.02619333,-1,1.874,-0.000626058,0.000985462,0.012635728,0.0016463,-0.014121084,-0.004451967,-0.009669117,0,0,0,0,-9.3452168,-0.2,-0.056248851,0.14375843,-3.376270886,0.18702686,-7.4470897,0.001808318,-0.52815968,-5.6164198,-15.797889,0,-0.18000001,4.6300001,-0.036944248,-932,0.016799102,-0.008639309,-0.75994205,0.35135937,-10,0.16123399,-0.000746253,-0.11903477,0.31874108,-0.827750557,-0.769216246,-0.664340685,0.771649,58.666999,-0.015023462,-0.025018003,4.10E-11,0,0.23178871,0.026991915,-0.0419164,-0.29953298,0.13290483,0.22075216,0.16769673,-0.003533717,0.01021561,-1.1831896,-0.8173092,0.7862348,0.024048179,3,-0.019651763,3581.2666,0.055290177,0.033238426,0.24278723,-0.032709904,-0.007647174,-0.025494182,-0.017410737,-0.02025868,0.8,0.042175986,0.002285617,0.019822059,0.082367912,0.085776351,6,-0.52530366,-0.031952143,0.140998761,0.1244464,0.13975723,0,0.49926892,0,0.88042921,0.21889421,-3959.344,-1.0833452,-0.276781616,0.054312617,-0.36142576,3.2,1,0.14913222,-0.044136193,-0.60556656,-0.010771966,0.099723168,0.99228305,3.6672332,0.188803234,0.008467675,1.0726469,0,-1814.2207,0.78825134,0.00145741,3.4,2.4,3.6,3.8,0.030418068,-0.018487273,1,-0.073280014,1.195230485,1.435427452,-2.828546,0.56997639,0.76754665,0.058815408,0.1665138,1,-0.6,-8700.8896,-0.011338025,0,0,1.12721,-0.004613502,0.13103665,0.6,-0.000856171,-0.10428368,-55.25168949,-0.002882474,0.09113548,-0.007514779,0.13098976,0.008721024,-0.015499953,0.052080989,-0.060802013,-10.13,-0.19441141,-1.1259108,0.052785926,1.36211512,2.060927942,-0.16766992,-0.065810768,0.024971442,0.028588259,1,-0.039511427,-0.08384811,0.25551414,2.12E-08,2.26E-08,2.13E-08,-0.119498,0.000674,-0.120172
18729,200307,0.24125233,-0.400470924,-0.035044387,0.056779422,0.2,16,13.1965036,0.016564142,47,1,0.542363398,0.001770932,-0.014660405,-0.899185452,0.030338971,-0.13079932,0.054120397,0.25791496,0.04558555,0.257846914,0.00388317,-8.2775049,-3156.7732,0.37165594,0.053947497,0.006583199,0.029515129,-132.75468,0.12802958,-0.43198118,0.8,0.000753269,0.069364578,0,0.025621474,0.004882179,0.002347956,-0.14000001,0.6,0.757595466,-0.2973198,-0.2,0,-0.018397922,0.17111343,0,-0.038289954,-1,0.67699999,-0.004192723,-0.008413872,0.007343117,0.068661176,-0.049999997,0,-0.050000008,0,0,0,0,-7.7163506,-0.4,-0.11829282,0.047013156,-0.081667322,0.006992442,0.54214567,0.000367512,0.096610487,-14.1428,-18.908634,0,0.029999999,2.45,-0.013840899,-881,0.022736404,-0.012244898,-3.3757758,0.75546056,-10,0.045005586,0.020536616,0.004321705,0.064677157,-0.234380487,-0.239352757,-0.825884447,0.89684623,49.5909986,-0.003589651,-0.011251306,1.04E-10,0,0.18179816,0.005152407,0.054666139,-2.7420349,0.046008073,0.14201681,0.11209836,0.026577253,-0.034746878,-0.96055579,0.14386468,0.22221003,0.12765157,6,-0.006075771,4360.5332,0.14099751,0.010168459,0.14306179,-0.038488688,-0.014298267,-0.029080994,-0.020008763,-0.018713433,0,-0.055208199,-0.016408386,0.000810019,0.005999698,0.062317446,5,-0.51818234,-0.028567368,-0.178431926,0.21266344,0.05380439,0,0.98405576,0,5.8843222,0.35510498,-555.88159,-0.54098457,-0.426235054,-0.067003072,0.41433042,5.6,0,0.065591432,0.25064039,-0.68376929,-0.039567258,0.13526931,-0.70425528,1.0172446,0.181233892,0.006692376,0.40396801,0,-6382.416556,0.008448754,0.005101503,2.2,1,1.4,3.2,0.11841376,-0.004757453,1,0.13608761,-0.242834884,-0.363944794,0.38497335,3.5065324,0.31638327,0.024385653,-2.6339717,1,-1,-17263.189,0.00280799,0,0,1.1787405,0.028919941,0.13385986,0.4,-3.80E-05,-0.07162445,-10.43554868,-0.008066833,0.18276611,0.003794144,0.054846168,-0.007975981,0.017394984,-0.003685013,0.011660993,-11.25,0.062465902,-0.95507598,0.020997375,2.048511,5.3995724,0.02146858,0.052337617,0.045716222,0.044330799,0,-0.043818999,-0.100065742,0.5426293,3.17E-08,2.96E-08,2.91E-08,-0.053791,0.000674,-0.054465
12052,200307,0.7499243,0.14950401,-0.022637102,0.032982457,0,16.8,7.24603814,0.010622581,47,1.0123203,0.69226664,0.06307139,-0.059806667,-2.6480045,0.33834851,-0.051587492,-0.017036967,0.38575283,-0.004760836,0.117096265,0.004275411,-2.1740179,-1894.202452,0.071519904,0.080803372,-0.000566006,0.057957549,-11.926561,-0.24054551,-1.1481891,0.6,-0.025701754,0.47380558,0,0.009623781,0.019416131,-0.002890957,-0.11666665,1,-0.15294397,-1.3794215,-0.4,0,0.004030728,-0.14886822,0,-0.008735045,0,0.31200001,-0.027982457,-0.0422807,0.029204039,-0.05885965,0.042543858,0,0.042543858,0,0,0,0,-7.8498201,-0.6,0.2807675,0.079083748,0.276588142,0.021559848,-13.861341,0.000519751,-0.66117972,-9.3397837,-16.752859,0,-0.11,4.9299998,-0.017260212,-931,0.047263984,-0.022312373,-0.084234238,0.15301338,-6,-0.053659902,0.025229121,-0.044171471,0.113339792,-0.841110417,-0.844647307,-0.854601335,0.74385893,68.6869994,-0.01610976,-0.018713353,1.10E-10,0,0.11949003,0.037365437,-0.24808384,-0.36865747,-0.022948647,0.008732003,-0.41397414,-0.076101258,-0.020236697,-0.72877717,-1.0944449,0.41756931,-0.34369826,5.4,-0.047162134,1982.4,-0.091919795,-0.006973582,0.10181089,-0.118998388,-0.017147072,-0.016880594,-0.026861781,-0.000891158,0.8,0.006811308,0.032670844,-0.045509674,0.047327481,-0.028175961,4,-0.50492364,0.048157893,-0.116752878,0.025175439,0.021896642,0,1.025829,0,0.323327128,0.429867902,-1799.0829,-1.0538684,-2.5413158,-0.27480507,-0.57016516,3.2,0.2,0.025583705,0.070409134,-0.91275901,-0.031395949,0.13743135,0.60821611,1.7312644,0.12854422,0.01617346,0.31783713,0,-35.683762,0.52021706,-0.004509925,3.2,1,1,3.2,-0.009271145,-0.017365083,0.6,-0.2711162,-0.970155489,-1.480296168,-0.40995714,0.17638007,0.88404256,0.00422234,-0.56008071,1,-1,-21111.293,-0.002822995,0,1,0.95419329,-0.06694372,0.12717257,0.2,-0.000274336,-0.18142018,-11.75426012,-0.025959076,0.07126417,0.004676236,0.071917556,0.004074007,-0.02710272,-0.041366011,0.037292004,-12.09,0.083333336,-0.94173604,-0.041666668,1.699700938,0.738768266,0.082033765,0.106582708,0.018838974,0.084502895,0.2,-0.080159999,-0.171957015,0.40638632,1.17E-08,1.03E-08,1.08E-08,0.099109,0.000674,0.098435
10138,200307,0.27384436,-0.02522156,-0.02478442,0.065218136,0,15,6.7640398,0.011800761,47,1.0131578,0.41592398,0.005021845,-0.043650404,-1.966696,0.33887801,0.008486301,0.724471872,1.1802213,0.168906222,0.789153139,0.004800938,-1.2086653,-45.074375,0.29476194,0.048923124,0.001353502,0.10205609,-32.615826,-0.032146573,-1.0519704,1,0,0.73523569,-0.4,0.072019637,0.020574715,-0.00659272,-0.5,1,0.073891409,-0.39055964,0,0,-0.15771547,0.30564687,0,0.015596381,0,1.041,0.023608297,0,0.052067209,-0.04174697,0.035766084,-0.046112087,0.08187817,0,0,0,0,-6.4877439,-1,0.23505388,0.059230383,-0.517232984,-0.080679283,-10.58421,0.00100452,-0.21333374,-13.336164,-16.714151,0,0.01,1.54,-0.005552029,-208,0.001773696,-0.051948052,-0.310004044,0.69741343,-11,0.090316325,0.006073859,0.007245324,-0.064391473,-0.182624321,-0.202606543,-0.191246306,1.0443299,57.124999,-0.00862585,-0.012475597,8.96E-10,0,0.22966443,-0.0038641,-0.15979436,-0.28301653,0.045126155,0.14346388,0.13089509,-0.018194514,-0.009243668,-0.4746322,0.1997968,0.04727678,0.044751111,4,-0.033178937,3432.1333,0.43033633,0.052835481,0.42774215,0.42774215,-0.0056804,-0.028679375,-0.032538418,-0.006277398,0.4,-0.041664802,0.075078472,-0.028774137,-0.028628366,0.046614878,8,-0.8211931,0.036791589,0.102658058,0.11116179,0.017551956,0,0.40479177,0,0.423467998,0.288568598,-241.74525,-1.2239032,-0.066908389,0.005177368,0.19932926,6,1,0.248830949,0.38631895,-0.5561533,-0.030557554,0.008576517,0.063869499,0.7088396,0.151250457,0.043976281,-6.5194921,0,-43.244801,0.21763198,0.001558029,4.6,1,3.2,2,0.013147116,-0.017093767,0,0.29124519,-0.004948719,0.059401016,0.44151253,0.171324,0.18500215,0.003574607,-0.033203337,1,-0.6,-29952.002,0.018115997,0,0,1.771701,-0.010222258,0.12246592,0,-0.000249777,-0.10964518,-4.074961849,-0.006371356,0.14485933,-0.005168283,0.053812001,-0.03747502,0.018012114,0.000218004,0.037257016,-12.19,0.69575524,-0.38228703,-0.016304348,5.1759777,3.418566,0.051550134,-0.033465661,0.028293248,0.097408002,0,-0.095433503,-0.020285895,0.722477588,1.33E-08,1.16E-08,1.50E-08,0.072809,0.000674,0.072135
17830,200307,0.82480472,0.009329914,-0.020978652,0.021798462,0,13.6,12.0261878,0.032989291,47,0.99784482,0.73094285,0.03956273,-0.078645855,-3.1924317,0.28477639,-0.065628722,0.534095874,0.85063821,0.133212163,0.433215774,0.005691701,-3.4817474,-8195.01704,0.20333448,0.081544809,-0.009313822,0.078137636,-2.9706504,0.56138563,-0.99832714,0,0.009061881,0.61622471,0,0.028982416,0.007174142,0.000407876,-0.5,0.6,0.20471863,-1.1043748,-0.4,0,-0.021713393,0.23673077,0,0.078211116,-1,0.052000001,0.001213008,-0.000463797,0.050066899,0.000499474,0.003103873,-0.00378173,0.006885603,0,0,1,1,-8.1872559,-1,0.17126518,0.074247181,-1.5708754,0.065228105,-6.1188688,0.000273224,-0.11904699,-8.4245138,-16.750395,0,-0.20999999,4.6300001,-0.11057884,-892,-0.015838778,-0.010799136,-0.88114548,0.3035751,-7,-0.200913172,-0.033351369,0.073443361,0.069402628,-0.533236346,-0.526536873,-0.509033035,1.0233982,59.610999,-0.012162865,-0.01524819,1.05E-10,0,0.11949003,0.066921875,-0.080420613,-0.46513847,-0.004758735,0.044104483,-0.29138321,0.081619985,-0.007786718,-0.66671139,-0.18351577,0.5590753,-0.057874128,4,-0.030508475,3930.6001,0.035732333,0.028255514,0.12311437,0.167693103,-0.021772385,-0.025769053,-0.014717718,-0.005630822,0,-0.059217822,0.010684021,-0.028868223,0.049883813,-0.14194246,4,-0.42626721,0.003139549,-0.578275806,0.034927487,0.032508045,5,0.81460983,0,0.49515259,0.196253,-1285.7532,-0.87630749,-0.7804991,0.006379545,0.14362511,4.2,0.6,0.062207747,0.27593917,-0.63193202,-0.026203685,0.015007647,-0.037423123,1.3156059,0.209107822,0.033769079,-0.311599526,0,-1650.7344,0,0.003677692,1.8,1,1,3.2,0.025316447,-0.014264513,1,-0.18105984,-0.13682636,-0.625031287,0.13174537,0.26762417,0.79999536,-0.010938234,-3.1118712,1,-1,-9672.9795,-0.002174005,0,0,0.70789677,-0.02755015,0.12732133,0,-0.000260496,-0.098760836,-13.73524694,-0.016726095,0.036679272,0.012449538,0.080892675,-0.000419006,0.021654492,-0.028383002,0.028802007,-12.25,0.37459978,-0.70545745,-0.019543974,7.1933432,3.5425122,-0.098602229,0.11096628,0.017256789,0.076304092,0,-0.047483001,-0.069838687,0.44645113,1.85E-08,1.97E-08,1.79E-08,0.062121,0.000674,0.061447
14816,200307,0.61061221,0.40426463,-0.030339325,0.01492778,0.4,12.8,12.4828172,0.037628973,47,1,0.34998319,0.008985807,-0.044294592,-0.9609623,0.51072389,0.058215469,0.278367919,0.32651404,-0.151028212,0.173297299,0.006027607,-1.1824435,-4469.755958,0.1683615,0.074419312,-0.023787498,0.17213361,-2.8172476,-0.1042434,-1.0359497,0.6,-0.003926449,0.35564417,0,0.022823572,-0.00300153,-0.00186689,-0.2,1,0.038291209,0,-0.2,0,-0.032159355,0.3477723,0,0.014032962,0,-0.156,-0.012285374,-0.008301997,0.022735077,-0.028905179,0,-0.07174506,0.027638553,0,0,1,0,-3.9397199,-0.4,0.55603909,0.067272685,0.054095928,-0.11849394,16.132373,0.001059046,-0.1766174,-8.4325466,-17.071699,0,0,1.21,-0.296478407,-932,-0.038270079,-0.084868806,-0.000163461,0.28599244,-8,0.073834263,0.002415863,-0.12648533,0.21962674,-1.00000004,-0.99999994,-1,0.80375415,49.5909986,-0.006703623,-0.013427139,4.87E-09,0,0.084845081,-0.008344407,-0.20066324,0.16848621,0.12420194,0.25597459,0.49586403,-0.040286206,-0.016064951,-0.66490245,-0.18468794,0.11278861,-0.019644214,3.8,-0.018842965,4097.5332,-0.14326078,0.007665097,0.11494254,0.11494254,-0.006622532,-0.019148668,-0.021952251,-0.032888725,0.2,-0.031175926,0.019426083,-0.019093787,0.093052641,-0.09243238,6.2,-0.62713927,0,0.13112739,0.074202456,0.047239233,0,0.43982479,0,0.20639025,0.16874535,-297.74564,-1.0368948,-0.404748542,-0.049215668,-0.45886633,5.8,1,0.047239233,0.072528169,-0.79997891,-0.034814918,0.047943991,-1.3940856,4.0496244,0.167602185,0.019417303,1.0726469,0,-48.588959,0.18639575,-0.001767286,3.2,1,1.8,3.2,0.087837383,-0.008859951,0,-0.43912134,-0.518077032,-0.781094212,0.22939837,0.12603562,0.37160039,-0.055176329,-0.23615611,1,-0.8,-30259.729,-0.012271002,0,0.2,1.4140249,-0.033117495,0.13525768,0.2,-0.00011035,-0.050595481,-1.119840969,-0.01247184,0.072628774,0.001065387,0.06729418,0.026060984,-0.076285459,-0.063668996,0.037608013,-11.65599996,0.36327136,-0.61090475,0,1.1802225,5.6808619,-0.10171299,0.054660077,0.016884906,0.040417209,0,-0.046103181,-0.054875318,0.49907023,3.93E-08,3.18E-08,4.07E-08,-0.002624,0.000674,-0.003298
10812,200307,0.29518038,-0.14678022,0.007143343,0.044795487,0,15,5.10980882,0.01685992,47,1.0102041,0.47797918,0.019317612,-0.18734208,-1.4395674,0.26713717,0.084827766,0.232689654,0.60500759,-0.255863597,0.33607495,0.006477529,-1.2192315,-118.0057598,0.20294392,0.049989715,-0.032203019,0.39460617,-5.7902017,-0.55030465,-1.1853223,1,0,-0.82568562,-0.2,-0.089879766,-0.021641642,0.002485377,0.33333325,0,0.836972,-1.540142024,0,0,-0.067981668,0.11953951,0,0.099323483,0,0.052000001,-0.035623979,-0.019309053,0.011737082,-0.1255292,0,0,0.012168542,0,0,0.4,0.6,-4.4872322,0,0.30312681,0.049119908,0.469319846,-0.011464214,2.8262787,0.000417362,1.8336257,-13.512891,-17.66468,0,-0.029999999,0.99000001,-0.017000312,-201,0.083019334,-0.02020202,0.1853263,0.22018826,-6,-0.275149548,0.15254666,0.801573868,0.039204601,-0.10097085,-0.089208522,-0.096004452,1.0377668,59.610999,-0.01378258,-0.020430579,5.42E-09,0,0.1362223,0.007787096,-0.042582572,-0.77515334,-0.18612365,-0.22839208,-1.2499213,0.097268995,-0.13214187,-1.6135951,-1.8265769,0.076881327,-0.35883328,4,-0.041830026,3907.8667,0.13376755,0.028031784,0.29833612,0.29833612,-0.027272526,-0.014235797,-0.041570406,-0.006134145,1,-0.059253354,-0.000220661,-0.026077747,0,-0.078156292,7,-0.38845715,0,0.582082798,0,0.115105537,8,0.6930728,0,-0.080744481,0.110367087,-90.18557,-1.9061675,-0.427277983,-0.007293706,0.450508764,4.4,0,0.153435183,0.58580172,-1.2662352,-0.044261932,0.05383341,-0.61177796,3.7860973,0.12188417,0.082936595,-1.499859868,0,-418.755,0.03674117,0.006984725,2,2,2.6,3.4,0.030305922,-0.02065318,1,-0.14158806,0.954840422,0.480962092,1.9786148,0.1551408,0.26957673,-1.4865688,-2.2851725,0,-0.8,-15613.06,0.021635979,0,0,1.0259764,-0.17249665,0.12252028,1,-0.000758835,-0.072614372,-1.874336709,-0.030324958,0,-0.00790585,0.053706486,-0.069888979,-0.16024476,0.022349,0.047539979,-12.6,-0.60919225,-2.0868728,-0.32609701,0.56310791,1.4970673,-0.10715574,0.038007178,0.02962145,0.056005263,0,-0.15654528,-0.108936702,0.762026476,2.35E-08,3.21E-08,2.49E-08,0.117101,0.000674,0.116427
12140,200307,2.2155075,-0.25386852,-0.00139211,0.049098112,0,14.4,8.1218481,0.000824279,42,1,0.61367315,0.0318623,-0.29139087,-1.343653842,0.44239649,-7.5464621,0.911333824,0.86333299,0.028491808,0.411366104,0.008355781,-6.4204092,-317.21268,0.12004141,0.12924039,-0.027584076,0.046262547,21.922022,0.061980486,-0.68525046,0.2,-0.024502009,0.40813076,0,-0.059712857,0.056928046,-0.008753585,-0.66666675,1,-0.20377773,-1.0938087,-0.2,0,0.034025311,0.35979795,-1,-0.034965057,-1,-0.25999999,-0.004271856,-0.024784289,0.013215025,0.080638327,-0.20439041,0.005024605,-0.20941502,0,0,1,3,-6.3029985,-1,-7.2013893,0.083795361,-0.503287104,0.033468366,-75.672165,-0.003041644,-1.1222135,-7.8963933,-16.493401,0,0,0.81999999,-0.20210916,-932,-0.139255206,-0.060975611,-0.39354801,0.20149927,-12,0.21677476,0.019784652,-0.22377342,-0.02214521,-0.37752184,-0.379684683,-0.38668688,0.86890823,59.610999,-0.019397399,-0.021533077,1.48E-09,0,0.18179816,0.029729221,-0.31564417,-0.36807764,0.19434719,0.28393477,0.68140447,-0.13290343,-0.098078959,-0.67978114,0.10630855,1.8704349,-0.089881025,2,-0.049327374,3673.5334,-0.016215358,0.027567435,0.2503567,0.2503567,-0.008418226,-0.013097728,-0.01136302,-0.008519509,0,-0.091572143,0.030510962,-0.048012607,0.084194198,-0.055580396,7,-0.65488029,-0.19866951,-0.64393781,-0.022281397,-0.062126759,0,0.54307467,0,0.57916176,0.15124549,-251.36951,-0.8745001,-0.71511239,0.058462858,-0.46951663,5,1,0.049095292,1.450874,-1.5657337,-0.044575591,0.030251535,-0.48952389,1.5537336,0.176097974,0.09191826,0.30043703,0,-784.96851,0.150574299,-0.097701088,2.4,2.4,2,5,-0.002679437,-0.022530633,0,0.007122369,-0.07999844,0.315200512,0.1756067,0.1263801,1.4463532,-0.12916547,-0.61203301,1,0,-45717.688,-0.035048991,0,0,0.098165847,-0.037752528,0.1285976,0,-0.001687229,-0.13125135,-5.199956919,-0.011878049,-0.19602311,0.006187841,0.15039824,0.001969993,-0.12796193,-0.02630198,0.024331987,-10.75,0.27548954,-0.55035049,-0.17577197,7.1933432,3.5425122,-0.004617104,0.087148072,-0.005476159,0.046535204,0,-0.055593144,-0.122423247,0.40136144,1.24E-08,9.73E-09,1.30E-08,0.095238,0.000674,0.094564
14656,200307,2.2710869,-10.884489,0.029366269,0.098116867,0.2,11,8.22313112,0.037947563,47,0.98774511,1.0686406,-0.035223588,-0.085805796,-0.59705454,0.74391043,-0.31038418,0.112750336,0.43838498,0.212283732,0.30389474,0.005661445,-3.4187899,-207.185396,0.090358637,0.099432781,0.006324679,0.035185456,9.2433672,-0.33499312,-0.84896469,0.6,0.026024409,0.3324033,0,0.04269506,0.039949317,0.017700607,0,1,6.156480082,-0.55413258,-0.2,-1,-0.11574601,0.24679232,0,0.0291915,-1,-0.52100003,-0.006465692,-0.048169401,0.008005031,0.040087286,-0.001778065,0.000646569,-0.002424634,0,0,1,3,-6.6517634,0,0.18113813,0.072831669,0.392802966,0.150660264,1392.92,0.001075269,1.8999461,-12.495485,-17.452324,0,0,4.0300002,-0.14914916,-932,0.082642673,-0.094292805,0.089814663,0.14516379,-13,-0.204562948,0.01299951,0.1242606,-0.078160703,-0.355332755,-0.35252697,-0.421688835,0.95508516,59.610999,-0.007753655,-0.014203565,7.21E-10,0,0.092468895,0.100108048,-0.054279979,0.20208012,0.088066801,0.12128594,0.28791216,0.26116288,-0.023600809,-0.86634147,-0.28376853,1.61067,0.032850508,5.4,-0.013506413,3241.8,0.093404494,0.029395914,0.22172794,0.22172794,-0.001656156,-0.011580268,-0.002950105,-0.008881318,0,0.048122909,0.011131044,0.023583699,0.051065363,0.00534605,6,-0.49662846,-0.001454781,-0.3755174,0.008567041,0.022170231,2,1.8866636,0,0.14490674,0.050613258,-180.75394,-0.52218682,-0.269799828,0.038396627,0.42531285,5.6,1,0.031791274,12.638298,9.5319147,-0.076041721,0.025998021,-0.058277458,-0.43038493,0.19068555,0.004583781,1.0726469,0,-155.1938,0.149987516,0.14451218,2.8,1.8,2.2,3.6,0.10145622,-0.008192219,0,-0.11148684,0.355665659,-0.378107418,2.0622482,-0.033715926,4.3951402,0.028905796,0.18834582,0,-0.8,-38539.563,-0.002083004,0,0,2.8571429,0.075522587,0.13037531,0,-0.003271366,-0.17117849,-3.789386921,-0.012630967,0.006831238,0.00051934,0.19287138,-0.022468984,0.017869184,0.025942996,-0.003474012,-7.2199998,0.17204301,-0.98717946,0.014184397,-1.1763637,3.5799716,0.097071824,-0.033892588,0.013351964,-0.009659035,0,-0.117410363,-0.128515565,0.82949728,9.50E-09,8.74E-09,1.26E-08,-0.019608,0.000674,-0.020282
